Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China
2006-10,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,089.31 ",869.75 ,311.10 ,689.18 ,445.96 ,"1,401.26 ",579.41 ,212.46 ,11.18 ,"6,823.96 ",236.28 ,"1,429.97 ","1,412.15 ",943.99 ,664.44 ,"4,778.82 ","1,019.79 ",483.40 ,"3,240.73 ",19.19 ,62.23 ,406.97 ,"3,314.33 ","1,791.68 ","1,314.66 ","1,068.40 ",0.00 ,329.12 ,465.11 ,927.19 ,"1,068.50 ",679.41 ,265.56 ,388.28 ,446.09 ,740.87 ,513.36 ,282.21 ,0.18 ,"7,720.79 ",256.70 ,"1,391.77 ","1,384.19 ",970.29 ,697.79 ,"3,432.68 ",958.97 ,437.40 ,"3,150.60 ",0.00 ,65.64 ,312.67 ,"3,051.23 ","1,594.02 ","1,523.11 ","1,011.81 ","1,048.41 ",323.49 ,513.07 ,384.92 ,0.00 
2006-11,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,203.74 ",955.93 ,346.48 ,765.06 ,496.93 ,"1,556.14 ",639.25 ,236.30 ,12.64 ,"7,836.44 ",262.24 ,"1,606.37 ","1,560.89 ","1,047.62 ",734.50 ,"5,299.12 ","1,124.74 ",530.80 ,"3,593.85 ",20.68 ,70.29 ,451.00 ,"3,687.00 ","1,961.78 ","1,486.33 ","1,186.16 ",0.00 ,370.02 ,520.87 ,"1,031.19 ","1,180.19 ",744.57 ,294.14 ,430.53 ,495.77 ,822.35 ,568.23 ,310.27 ,0.20 ,"8,337.83 ",286.61 ,"1,568.69 ","1,527.95 ","1,074.22 ",778.82 ,"3,811.31 ","1,058.07 ",486.28 ,"3,456.49 ",0.00 ,74.60 ,346.32 ,"3,384.37 ","1,739.55 ","1,733.34 ","1,126.20 ","1,170.47 ",355.14 ,568.95 ,422.39 ,0.00 
2006-12,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,317.14 ","1,042.57 ",382.87 ,842.55 ,534.75 ,"1,786.60 ",697.47 ,256.57 ,14.15 ,"8,467.10 ",293.70 ,"1,772.99 ","1,689.68 ","1,151.38 ",808.52 ,"5,816.26 ","1,235.77 ",579.17 ,"3,986.94 ",21.80 ,76.73 ,499.79 ,"4,088.37 ","2,129.78 ","1,663.30 ","1,316.37 ",0.00 ,408.71 ,577.96 ,"1,143.59 ","1,293.84 ",816.97 ,321.89 ,465.48 ,545.30 ,902.65 ,622.14 ,332.51 ,0.22 ,"9,096.29 ",315.20 ,"1,740.84 ","1,658.01 ","1,191.80 ",861.05 ,"4,202.31 ","1,162.97 ",533.57 ,"3,798.37 ",0.00 ,79.60 ,388.60 ,"3,714.87 ","1,902.82 ","1,938.47 ","1,225.88 ","1,285.34 ",388.74 ,634.63 ,457.84 ,0.00 
2007-02,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,227.36 ,176.57 ,62.23 ,147.47 ,98.40 ,268.38 ,108.90 ,43.10 ,1.84 ,"1,477.44 ",51.96 ,314.34 ,288.64 ,196.86 ,127.48 ,990.56 ,199.18 ,88.56 ,673.49 ,0.42 ,14.30 ,78.30 ,675.58 ,341.06 ,322.20 ,211.80 ,0.00 ,61.45 ,118.72 ,199.54 ,227.47 ,135.14 ,56.71 ,91.27 ,98.22 ,141.61 ,111.90 ,45.16 ,0.03 ,"1,621.58 ",58.06 ,303.68 ,274.97 ,201.34 ,151.98 ,824.34 ,196.60 ,85.09 ,669.22 ,0.00 ,16.88 ,65.89 ,641.25 ,335.10 ,388.72 ,197.17 ,223.65 ,64.28 ,129.26 ,68.85 ,0.00 
2007-03,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,352.80 ,259.36 ,98.36 ,242.66 ,147.86 ,445.59 ,181.61 ,70.96 ,3.01 ,"2,405.34 ",82.40 ,506.78 ,454.93 ,306.16 ,207.26 ,"1,593.05 ",319.50 ,139.25 ,"1,042.43 ",3.81 ,23.43 ,118.53 ,"1,095.84 ",529.92 ,490.88 ,354.93 ,0.00 ,97.53 ,179.69 ,329.40 ,345.57 ,199.37 ,87.07 ,141.30 ,150.99 ,244.30 ,178.65 ,74.51 ,0.04 ,"2,538.14 ",93.83 ,473.37 ,422.17 ,311.16 ,244.81 ,"1,226.37 ",304.76 ,130.58 ,"1,017.73 ",0.00 ,27.55 ,94.18 ,986.07 ,512.23 ,594.81 ,315.36 ,355.46 ,98.85 ,195.43 ,105.75 ,0.00 
2007-04,417.85 ,106.18 ,146.66 ,189.46 ,239.10 ,205.55 ,100.57 ,"3,237.86 ",109.50 ,547.67 ,540.02 ,401.19 ,382.41 ,"1,226.16 ",330.81 ,141.52 ,"1,305.58 ",12.14 ,24.57 ,118.36 ,"1,511.75 ",586.96 ,"1,065.61 ",457.23 ,446.69 ,116.05 ,325.61 ,77.44 ,417.85 ,106.18 ,146.66 ,189.46 ,239.10 ,205.55 ,100.57 ,"3,237.86 ",109.50 ,547.67 ,540.02 ,401.19 ,382.41 ,"1,226.16 ",330.81 ,141.52 ,"1,305.58 ",12.14 ,24.57 ,118.36 ,"1,511.75 ",586.96 ,"1,065.61 ",457.23 ,446.69 ,116.05 ,325.61 ,77.44 ,483.82 ,341.27 ,131.63 ,321.38 ,190.31 ,591.82 ,249.85 ,96.75 ,4.09 ,"3,284.30 ",115.79 ,699.19 ,608.87 ,418.37 ,284.06 ,"2,189.19 ",419.88 ,196.84 ,"1,408.61 ",8.11 ,32.58 ,159.16 ,"1,486.28 ",707.68 ,663.96 ,496.91 ,0.00 ,137.01 ,244.91 ,460.83 ,469.53 ,263.71 ,116.91 ,185.81 ,192.47 ,350.38 ,240.85 ,103.59 ,0.05 ,"3,510.62 ",131.13 ,639.64 ,571.14 ,421.19 ,331.94 ,"1,614.11 ",409.75 ,178.55 ,"1,373.49 ",0.00 ,36.32 ,123.79 ,"1,308.75 ",683.05 ,793.92 ,423.91 ,473.87 ,138.01 ,271.48 ,151.32 ,0.00 
2007-05,536.93 ,134.44 ,181.04 ,241.02 ,302.86 ,259.15 ,129.00 ,"4,219.28 ",140.77 ,704.76 ,683.73 ,506.41 ,495.04 ,"1,566.18 ",421.85 ,178.95 ,"1,635.01 ",14.62 ,31.78 ,146.52 ,"1,915.40 ",741.10 ,"1,339.81 ",585.52 ,555.87 ,146.54 ,446.46 ,97.50 ,536.93 ,134.44 ,181.04 ,241.02 ,302.86 ,259.15 ,129.00 ,"4,219.28 ",140.77 ,704.76 ,683.73 ,506.41 ,495.04 ,"1,566.18 ",421.85 ,178.95 ,"1,635.01 ",14.62 ,31.78 ,146.52 ,"1,915.40 ",741.10 ,"1,339.81 ",585.52 ,555.87 ,146.54 ,446.46 ,97.50 ,626.60 ,429.60 ,166.21 ,407.61 ,243.01 ,765.61 ,313.75 ,125.20 ,5.25 ,"4,127.19 ",150.74 ,886.16 ,773.70 ,531.46 ,363.59 ,"2,843.54 ",532.39 ,264.24 ,"1,733.88 ",12.59 ,41.43 ,201.21 ,"1,889.25 ",899.08 ,835.46 ,630.11 ,0.00 ,179.83 ,306.16 ,588.87 ,604.05 ,334.36 ,147.46 ,232.76 ,244.78 ,452.17 ,298.35 ,131.87 ,0.07 ,"4,453.58 ",168.96 ,819.75 ,721.43 ,532.23 ,426.73 ,"1,967.96 ",521.01 ,235.04 ,"1,702.88 ",0.00 ,45.14 ,152.38 ,"1,662.35 ",866.40 ,985.16 ,540.52 ,602.39 ,176.63 ,342.08 ,193.55 ,0.00 
2007-06,669.38 ,161.84 ,219.71 ,292.17 ,368.52 ,307.16 ,161.37 ,"5,155.49 ",172.41 ,864.04 ,826.50 ,610.20 ,599.37 ,"1,879.22 ",509.20 ,216.83 ,"1,978.04 ",17.61 ,39.79 ,174.31 ,"2,350.23 ",889.40 ,"1,601.15 ",715.61 ,663.74 ,179.29 ,541.98 ,116.90 ,669.38 ,161.84 ,219.71 ,292.17 ,368.52 ,307.16 ,161.37 ,"5,155.49 ",172.41 ,864.04 ,826.50 ,610.20 ,599.37 ,"1,879.22 ",509.20 ,216.83 ,"1,978.04 ",17.61 ,39.79 ,174.31 ,"2,350.23 ",889.40 ,"1,601.15 ",715.61 ,663.74 ,179.29 ,541.98 ,116.90 ,784.72 ,517.23 ,209.44 ,491.74 ,296.27 ,976.91 ,403.33 ,154.00 ,6.14 ,"5,195.21 ",186.94 ,"1,091.33 ",930.79 ,638.12 ,444.70 ,"3,452.14 ",654.29 ,332.53 ,"2,141.70 ",14.74 ,51.75 ,239.65 ,"2,350.17 ","1,074.85 ","1,001.11 ",770.38 ,0.00 ,221.79 ,375.96 ,746.47 ,734.88 ,401.18 ,177.00 ,284.19 ,288.26 ,552.04 ,357.46 ,164.93 ,0.08 ,"5,470.14 ",207.08 ,986.78 ,871.85 ,639.45 ,491.62 ,"2,382.01 ",629.81 ,294.36 ,"2,065.81 ",0.00 ,55.77 ,181.83 ,"2,049.62 ","1,039.00 ","1,186.05 ",654.48 ,726.25 ,215.50 ,418.24 ,232.39 ,0.00 
2007-07,811.19 ,189.85 ,258.30 ,343.27 ,422.58 ,362.10 ,187.74 ,"6,028.39 ",204.30 ,"1,043.12 ",965.41 ,710.42 ,706.71 ,"2,199.42 ",600.37 ,254.80 ,"2,311.70 ",22.09 ,47.79 ,202.35 ,"2,798.35 ","1,033.02 ","1,859.92 ",845.57 ,782.63 ,209.07 ,657.40 ,135.52 ,811.19 ,189.85 ,258.30 ,343.27 ,422.58 ,362.10 ,187.74 ,"6,028.39 ",204.30 ,"1,043.12 ",965.41 ,710.42 ,706.71 ,"2,199.42 ",600.37 ,254.80 ,"2,311.70 ",22.09 ,47.79 ,202.35 ,"2,798.35 ","1,033.02 ","1,859.92 ",845.57 ,782.63 ,209.07 ,657.40 ,135.52 ,942.99 ,605.64 ,248.72 ,586.79 ,347.80 ,"1,149.21 ",483.30 ,180.50 ,7.00 ,"6,102.92 ",223.42 ,"1,285.78 ","1,077.90 ",739.02 ,522.51 ,"4,076.84 ",765.46 ,391.36 ,"2,513.36 ",16.65 ,61.41 ,285.34 ,"2,819.87 ","1,260.71 ","1,167.33 ",907.34 ,0.00 ,264.38 ,439.83 ,881.17 ,884.84 ,470.10 ,207.39 ,322.87 ,331.15 ,638.68 ,420.14 ,192.66 ,0.10 ,"6,400.76 ",245.49 ,"1,172.70 ","1,020.83 ",743.04 ,582.01 ,"2,788.33 ",742.05 ,344.82 ,"2,419.66 ",0.00 ,65.50 ,214.36 ,"2,446.02 ","1,203.71 ","1,382.57 ",772.43 ,857.69 ,256.94 ,495.09 ,269.32 ,0.00 
2007-08,950.29 ,218.21 ,297.40 ,393.74 ,480.48 ,422.68 ,215.89 ,"7,035.57 ",236.51 ,"1,196.35 ","1,105.79 ",819.55 ,818.60 ,"2,526.44 ",685.38 ,292.56 ,"2,634.33 ",25.82 ,55.48 ,232.21 ,"3,214.77 ","1,185.36 ","2,137.80 ",975.71 ,899.45 ,250.92 ,757.46 ,154.82 ,950.29 ,218.21 ,297.40 ,393.74 ,480.48 ,422.68 ,215.89 ,"7,035.57 ",236.51 ,"1,196.35 ","1,105.79 ",819.55 ,818.60 ,"2,526.44 ",685.38 ,292.56 ,"2,634.33 ",25.82 ,55.48 ,232.21 ,"3,214.77 ","1,185.36 ","2,137.80 ",975.71 ,899.45 ,250.92 ,757.46 ,154.82 ,"1,107.29 ",690.60 ,287.49 ,674.51 ,397.80 ,"1,299.58 ",566.30 ,210.42 ,7.92 ,"7,020.61 ",258.37 ,"1,486.79 ","1,241.06 ",853.37 ,600.39 ,"4,685.66 ",875.69 ,435.58 ,"2,860.67 ",21.43 ,69.38 ,330.81 ,"3,267.96 ","1,444.91 ","1,349.28 ","1,049.92 ",0.00 ,305.04 ,504.60 ,"1,013.02 ","1,038.03 ",536.77 ,238.00 ,369.25 ,399.75 ,722.16 ,492.05 ,223.76 ,0.12 ,"7,358.48 ",282.62 ,"1,365.06 ","1,170.32 ",859.07 ,655.46 ,"3,177.05 ",847.06 ,393.24 ,"2,760.48 ",0.00 ,74.06 ,246.91 ,"2,814.93 ","1,381.15 ","1,599.32 ",894.63 ,982.40 ,290.92 ,571.87 ,307.62 ,0.00 
2007-09,"1,087.91 ",244.16 ,335.08 ,442.52 ,547.42 ,476.16 ,244.90 ,"7,822.96 ",269.39 ,"1,370.40 ","1,247.79 ",923.37 ,924.13 ,"2,848.39 ",773.55 ,328.33 ,"2,972.15 ",29.80 ,63.44 ,261.41 ,"3,630.97 ","1,335.64 ","2,424.95 ","1,101.42 ","1,013.36 ",283.66 ,861.80 ,173.80 ,"1,087.91 ",244.16 ,335.08 ,442.52 ,547.42 ,476.16 ,244.90 ,"7,822.96 ",269.39 ,"1,370.40 ","1,247.79 ",923.37 ,924.13 ,"2,848.39 ",773.55 ,328.33 ,"2,972.15 ",29.80 ,63.44 ,261.41 ,"3,630.97 ","1,335.64 ","2,424.95 ","1,101.42 ","1,013.36 ",283.66 ,861.80 ,173.80 ,"1,262.90 ",774.93 ,325.30 ,759.73 ,448.13 ,"1,468.11 ",646.04 ,239.63 ,8.79 ,"7,951.74 ",294.87 ,"1,759.92 ","1,418.37 ",962.84 ,672.85 ,"5,413.44 ",991.12 ,484.02 ,"3,233.00 ",25.77 ,78.81 ,379.82 ,"3,689.33 ","1,633.95 ","1,531.55 ","1,188.78 ",0.00 ,344.35 ,574.90 ,"1,155.23 ","1,191.45 ",603.99 ,266.01 ,413.97 ,445.18 ,820.04 ,558.15 ,252.51 ,1.11 ,"8,360.88 ",321.76 ,"1,504.29 ","1,320.72 ",971.28 ,763.45 ,"3,593.62 ",959.39 ,438.73 ,"3,112.58 ",0.34 ,84.19 ,278.51 ,"3,186.08 ","1,552.59 ","1,817.86 ","1,012.43 ","1,119.39 ",331.32 ,649.42 ,341.97 ,0.00 
2007-10,"1,232.35 ",272.47 ,381.30 ,494.30 ,611.12 ,525.38 ,276.00 ,"8,717.20 ",301.06 ,"1,545.65 ","1,397.45 ","1,032.20 ","1,032.92 ","3,187.03 ",864.70 ,372.64 ,"3,305.68 ",33.47 ,72.31 ,288.34 ,"4,062.05 ","1,491.26 ","2,745.11 ","1,227.19 ","1,128.57 ",316.47 ,968.79 ,190.78 ,"1,232.35 ",272.47 ,381.30 ,494.30 ,611.12 ,525.38 ,276.00 ,"8,717.20 ",301.06 ,"1,545.65 ","1,397.45 ","1,032.20 ","1,032.92 ","3,187.03 ",864.70 ,372.64 ,"3,305.68 ",33.47 ,72.31 ,288.34 ,"4,062.05 ","1,491.26 ","2,745.11 ","1,227.19 ","1,128.57 ",316.47 ,968.79 ,190.78 ,"1,429.67 ",860.29 ,365.28 ,849.35 ,500.02 ,"1,639.75 ",722.77 ,270.26 ,9.74 ,"8,858.88 ",327.95 ,"1,987.62 ","1,583.73 ","1,073.58 ",754.35 ,"6,052.22 ","1,107.75 ",530.57 ,"3,591.26 ",30.52 ,88.90 ,424.83 ,"4,136.93 ","1,812.46 ","1,713.57 ","1,334.32 ",0.00 ,386.52 ,647.36 ,"1,291.25 ","1,353.02 ",674.54 ,297.11 ,482.75 ,489.57 ,922.44 ,616.37 ,283.44 ,2.20 ,"9,302.85 ",358.76 ,"1,835.38 ","1,479.46 ","1,090.62 ",857.27 ,"3,999.52 ","1,075.65 ",488.96 ,"3,461.39 ",0.34 ,94.63 ,310.53 ,"3,735.16 ","1,728.20 ","2,042.35 ","1,141.35 ","1,251.44 ",371.00 ,730.15 ,375.39 ,0.00 
2007-11,"1,376.69 ",299.79 ,426.74 ,541.34 ,675.65 ,581.73 ,309.63 ,"9,582.05 ",334.45 ,"1,740.77 ","1,540.11 ","1,138.86 ","1,142.53 ","3,499.82 ",953.08 ,429.45 ,"3,620.47 ",38.32 ,81.27 ,339.13 ,"4,429.30 ","1,638.81 ","3,073.23 ","1,337.07 ","1,243.32 ",349.60 ,"1,076.10 ",213.77 ,"1,376.69 ",299.79 ,426.74 ,541.34 ,675.65 ,581.73 ,309.63 ,"9,582.05 ",334.45 ,"1,740.77 ","1,540.11 ","1,138.86 ","1,142.53 ","3,499.82 ",953.08 ,429.45 ,"3,620.47 ",38.32 ,81.27 ,339.13 ,"4,429.30 ","1,638.81 ","3,073.23 ","1,337.07 ","1,243.32 ",349.60 ,"1,076.10 ",213.77 ,"1,594.10 ",946.03 ,403.11 ,935.85 ,543.14 ,"1,821.10 ",807.22 ,302.28 ,10.66 ,"9,686.40 ",366.50 ,"2,211.20 ","1,748.30 ","1,187.80 ",835.71 ,"6,709.20 ","1,228.90 ",581.75 ,"3,936.30 ",36.55 ,99.45 ,480.27 ,"4,543.90 ","1,977.60 ","1,904.80 ","1,478.20 ",0.00 ,426.13 ,721.86 ,"1,429.00 ","1,510.68 ",738.99 ,326.51 ,538.86 ,528.16 ,"1,036.96 ",685.00 ,314.64 ,3.42 ,"10,000.20 ",395.97 ,"2,038.72 ","1,630.74 ","1,211.42 ",940.51 ,"4,391.41 ","1,186.15 ",545.26 ,"3,789.85 ",0.34 ,105.64 ,351.43 ,"4,079.90 ","1,896.52 ","2,276.35 ","1,247.90 ","1,380.89 ",408.26 ,808.61 ,413.92 ,0.00 
2007-12,"1,517.19 ",327.11 ,471.83 ,592.78 ,749.17 ,635.26 ,342.61 ,"10,483.58 ",366.61 ,"1,925.40 ","1,679.42 ","1,246.92 ","1,253.42 ","3,800.03 ","1,045.30 ",483.34 ,"3,963.51 ",42.51 ,90.09 ,365.55 ,"4,841.22 ","1,790.36 ","3,427.21 ","1,464.72 ","1,435.40 ",387.10 ,"1,179.93 ",237.78 ,"1,517.19 ",327.11 ,471.83 ,592.78 ,749.17 ,635.26 ,342.61 ,"10,483.58 ",366.61 ,"1,925.40 ","1,679.42 ","1,246.92 ","1,253.42 ","3,800.03 ","1,045.30 ",483.34 ,"3,963.51 ",42.51 ,90.09 ,365.55 ,"4,841.22 ","1,790.36 ","3,427.21 ","1,464.72 ","1,435.40 ",387.10 ,"1,179.93 ",237.78 ,"1,769.64 ","1,030.17 ",436.57 ,"1,046.40 ",597.89 ,"2,014.18 ",981.05 ,328.14 ,11.54 ,"10,474.91 ",404.66 ,"2,474.97 ","1,891.14 ","1,303.10 ",911.90 ,"7,276.33 ","1,349.50 ",638.74 ,"4,338.64 ",41.46 ,109.03 ,559.73 ,"4,959.38 ","2,144.16 ","2,092.78 ","1,589.45 ",0.00 ,469.20 ,788.07 ,"1,588.70 ","1,663.23 ",810.76 ,356.26 ,588.43 ,602.80 ,"1,152.41 ",764.41 ,349.36 ,4.54 ,"10,706.40 ",436.05 ,"2,264.65 ","1,776.09 ","1,331.79 ","1,039.84 ","4,720.99 ","1,306.15 ",607.40 ,"4,140.17 ",0.36 ,114.71 ,396.27 ,"4,406.91 ","2,081.58 ","2,503.38 ","1,411.90 ","1,602.13 ",445.83 ,883.85 ,455.39 ,0.00 
2008-01,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,"1,720.00 "
2008-02,257.43 ,56.17 ,88.96 ,95.25 ,118.17 ,98.92 ,49.79 ,"1,699.90 ",61.10 ,261.67 ,299.58 ,154.76 ,193.76 ,614.94 ,155.17 ,102.20 ,679.48 ,6.73 ,17.10 ,48.91 ,864.85 ,291.02 ,450.33 ,221.66 ,265.68 ,65.56 ,198.15 ,49.21 ,257.43 ,56.17 ,88.96 ,95.25 ,118.17 ,98.92 ,49.79 ,"1,699.90 ",61.10 ,261.67 ,299.58 ,154.76 ,193.76 ,614.94 ,155.17 ,102.20 ,679.48 ,6.73 ,17.10 ,48.91 ,864.85 ,291.02 ,450.33 ,221.66 ,265.68 ,65.56 ,198.15 ,49.21 ,275.84 ,127.22 ,66.40 ,175.54 ,99.00 ,294.72 ,120.00 ,47.32 ,0.92 ,"1,672.10 ",62.51 ,410.61 ,310.58 ,140.65 ,159.27 ,"1,115.20 ",185.63 ,123.56 ,671.74 ,2.66 ,17.32 ,64.63 ,930.37 ,382.96 ,313.59 ,240.73 ,0.00 ,75.42 ,135.21 ,238.71 ,274.49 ,99.35 ,60.88 ,106.88 ,83.23 ,159.62 ,111.97 ,53.83 ,0.59 ,"1,718.04 ",71.58 ,356.06 ,318.55 ,150.59 ,178.53 ,779.64 ,185.28 ,118.11 ,695.33 ,0.00 ,19.46 ,49.17 ,813.01 ,348.03 ,376.04 ,212.95 ,288.52 ,71.39 ,155.87 ,87.77 ,"3,275.00 "
2008-03,405.95 ,84.24 ,138.42 ,146.87 ,182.37 ,155.42 ,79.46 ,"2,740.28 ",91.93 ,374.02 ,472.71 ,266.26 ,297.78 ,954.15 ,247.99 ,161.99 ,"1,030.15 ",9.36 ,25.53 ,73.12 ,"1,291.07 ",463.23 ,713.03 ,346.62 ,401.88 ,107.73 ,299.49 ,74.52 ,405.95 ,84.24 ,138.42 ,146.87 ,182.37 ,155.42 ,79.46 ,"2,740.28 ",91.93 ,374.02 ,472.71 ,266.26 ,297.78 ,954.15 ,247.99 ,161.99 ,"1,030.15 ",9.36 ,25.53 ,73.12 ,"1,291.07 ",463.23 ,713.03 ,346.62 ,401.88 ,107.73 ,299.49 ,74.52 ,446.05 ,187.23 ,105.43 ,282.12 ,150.52 ,487.48 ,203.89 ,82.68 ,1.83 ,"2,677.85 ",102.09 ,628.77 ,487.93 ,272.24 ,244.80 ,"1,802.07 ",311.95 ,194.78 ,"1,038.68 ",3.64 ,27.89 ,103.37 ,"1,337.20 ",575.87 ,497.52 ,392.27 ,0.00 ,122.52 ,213.53 ,398.50 ,438.14 ,148.92 ,92.46 ,167.32 ,126.37 ,259.62 ,182.94 ,86.09 ,1.37 ,"2,718.44 ",114.32 ,541.47 ,493.55 ,285.32 ,285.30 ,"1,242.54 ",298.04 ,182.22 ,"1,057.56 ",0.00 ,30.46 ,73.30 ,"1,229.41 ",533.17 ,595.42 ,336.39 ,434.68 ,116.78 ,231.62 ,190.41 ,"5,728.00 "
